trajectory_type,period,time_hour,series,value
flow,67,16.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,68,17.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,69,17.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,70,17.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,71,17.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,72,18.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,73,18.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,74,18.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,75,18.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,76,19.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,77,19.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,78,19.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,79,19.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,80,20.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,81,20.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,82,20.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,83,20.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,84,21.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,85,21.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,86,21.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,87,21.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,88,22.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,89,22.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,90,22.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,91,22.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,92,23.0,h2_consumption_rate_kg_per_h,81.63265306122447
flow,93,23.25,h2_consumption_rate_kg_per_h,81.63265306122447
flow,94,23.5,h2_consumption_rate_kg_per_h,81.63265306122447
flow,95,23.75,h2_consumption_rate_kg_per_h,81.63265306122447
flow,0,0.0,lohc_production_rate_kg_per_h,130.6708253008118
flow,1,0.25,lohc_production_rate_kg_per_h,130.6708253008118
flow,2,0.5,lohc_production_rate_kg_per_h,130.6708253008118
flow,3,0.75,lohc_production_rate_kg_per_h,130.6708253008118
flow,4,1.0,lohc_production_rate_kg_per_h,130.6708253008118
flow,5,1.25,lohc_production_rate_kg_per_h,130.6708253008118
flow,6,1.5,lohc_production_rate_kg_per_h,130.6708253008118
flow,7,1.75,lohc_production_rate_kg_per_h,130.6708253008118
flow,8,2.0,lohc_production_rate_kg_per_h,130.6708253008118
flow,9,2.25,lohc_production_rate_kg_per_h,130.6708253008118
flow,10,2.5,lohc_production_rate_kg_per_h,130.6708253008118
flow,11,2.75,lohc_production_rate_kg_per_h,130.6708253008118
flow,12,3.0,lohc_production_rate_kg_per_h,130.6708253008118
flow,13,3.25,lohc_production_rate_kg_per_h,130.6708253008118
flow,14,3.5,lohc_production_rate_kg_per_h,130.6708253008118
flow,15,3.75,lohc_production_rate_kg_per_h,130.6708253008118
flow,16,4.0,lohc_production_rate_kg_per_h,130.6708253008118
flow,17,4.25,lohc_production_rate_kg_per_h,130.6708253008118
flow,18,4.5,lohc_production_rate_kg_per_h,1000.0
flow,19,4.75,lohc_production_rate_kg_per_h,80.0
flow,20,5.0,lohc_production_rate_kg_per_h,80.0
flow,21,5.25,lohc_production_rate_kg_per_h,80.0
flow,22,5.5,lohc_production_rate_kg_per_h,80.0
flow,23,5.75,lohc_production_rate_kg_per_h,80.0
flow,24,6.0,lohc_production_rate_kg_per_h,79.99999999999929
flow,25,6.25,lohc_production_rate_kg_per_h,80.0
flow,26,6.5,lohc_production_rate_kg_per_h,80.0
flow,27,6.75,lohc_production_rate_kg_per_h,80.0
flow,28,7.0,lohc_production_rate_kg_per_h,80.0
flow,29,7.25,lohc_production_rate_kg_per_h,80.0
flow,30,7.5,lohc_production_rate_kg_per_h,80.0
flow,31,7.75,lohc_production_rate_kg_per_h,80.00000000000007
flow,32,8.0,lohc_production_rate_kg_per_h,80.0
flow,33,8.25,lohc_production_rate_kg_per_h,80.00000000000026
flow,34,8.5,lohc_production_rate_kg_per_h,80.0
flow,35,8.75,lohc_production_rate_kg_per_h,80.0
flow,36,9.0,lohc_production_rate_kg_per_h,80.0
flow,37,9.25,lohc_production_rate_kg_per_h,80.0
flow,38,9.5,lohc_production_rate_kg_per_h,80.0
flow,39,9.75,lohc_production_rate_kg_per_h,80.0
flow,40,10.0,lohc_production_rate_kg_per_h,80.0
flow,41,10.25,lohc_production_rate_kg_per_h,80.0
flow,42,10.5,lohc_production_rate_kg_per_h,80.0
flow,43,10.75,lohc_production_rate_kg_per_h,80.0
flow,44,11.0,lohc_production_rate_kg_per_h,80.0
flow,45,11.25,lohc_production_rate_kg_per_h,80.0
flow,46,11.5,lohc_production_rate_kg_per_h,80.0
flow,47,11.75,lohc_production_rate_kg_per_h,80.0
flow,48,12.0,lohc_production_rate_kg_per_h,560.0
flow,49,12.25,lohc_production_rate_kg_per_h,560.0
flow,50,12.5,lohc_production_rate_kg_per_h,560.0
flow,51,12.75,lohc_production_rate_kg_per_h,560.0
flow,52,13.0,lohc_production_rate_kg_per_h,560.0
flow,53,13.25,lohc_production_rate_kg_per_h,560.0
flow,54,13.5,lohc_production_rate_kg_per_h,560.0
flow,55,13.75,lohc_production_rate_kg_per_h,80.0
flow,56,14.0,lohc_production_rate_kg_per_h,80.0
flow,57,14.25,lohc_production_rate_kg_per_h,80.0
flow,58,14.5,lohc_production_rate_kg_per_h,80.0
flow,59,14.75,lohc_production_rate_kg_per_h,80.0
flow,60,15.0,lohc_production_rate_kg_per_h,80.0
flow,61,15.25,lohc_production_rate_kg_per_h,79.99999999999775
flow,62,15.5,lohc_production_rate_kg_per_h,560.0
flow,63,15.75,lohc_production_rate_kg_per_h,80.0
flow,64,16.0,lohc_production_rate_kg_per_h,80.0
flow,65,16.25,lohc_production_rate_kg_per_h,80.0
flow,66,16.5,lohc_production_rate_kg_per_h,80.0
flow,67,16.75,lohc_production_rate_kg_per_h,80.0
flow,68,17.0,lohc_production_rate_kg_per_h,80.0
flow,69,17.25,lohc_production_rate_kg_per_h,80.0
flow,70,17.5,lohc_production_rate_kg_per_h,80.0
flow,71,17.75,lohc_production_rate_kg_per_h,80.0
flow,72,18.0,lohc_production_rate_kg_per_h,80.0
flow,73,18.25,lohc_production_rate_kg_per_h,80.0
flow,74,18.5,lohc_production_rate_kg_per_h,80.0
flow,75,18.75,lohc_production_rate_kg_per_h,80.0
flow,76,19.0,lohc_production_rate_kg_per_h,80.0
flow,77,19.25,lohc_production_rate_kg_per_h,80.0
flow,78,19.5,lohc_production_rate_kg_per_h,80.0
flow,79,19.75,lohc_production_rate_kg_per_h,80.0
flow,80,20.0,lohc_production_rate_kg_per_h,80.0
flow,81,20.25,lohc_production_rate_kg_per_h,80.0
flow,82,20.5,lohc_production_rate_kg_per_h,80.0
flow,83,20.75,lohc_production_rate_kg_per_h,80.0
flow,84,21.0,lohc_production_rate_kg_per_h,80.0
flow,85,21.25,lohc_production_rate_kg_per_h,80.0
flow,86,21.5,lohc_production_rate_kg_per_h,80.0
flow,87,21.75,lohc_production_rate_kg_per_h,80.0
flow,88,22.0,lohc_production_rate_kg_per_h,80.0
flow,89,22.25,lohc_production_rate_kg_per_h,80.0
flow,90,22.5,lohc_production_rate_kg_per_h,80.0
flow,91,22.75,lohc_production_rate_kg_per_h,80.0
flow,92,23.0,lohc_production_rate_kg_per_h,80.0
flow,93,23.25,lohc_production_rate_kg_per_h,80.0
flow,94,23.5,lohc_production_rate_kg_per_h,80.0
flow,95,23.75,lohc_production_rate_kg_per_h,80.0
flow,0,0.0,lohc_outbound_rate_kg_per_h,0.0
flow,1,0.25,lohc_outbound_rate_kg_per_h,0.0
flow,2,0.5,lohc_outbound_rate_kg_per_h,0.0
flow,3,0.75,lohc_outbound_rate_kg_per_h,0.0
flow,4,1.0,lohc_outbound_rate_kg_per_h,0.0
flow,5,1.25,lohc_outbound_rate_kg_per_h,0.0
flow,6,1.5,lohc_outbound_rate_kg_per_h,0.0
flow,7,1.75,lohc_outbound_rate_kg_per_h,0.0
flow,8,2.0,lohc_outbound_rate_kg_per_h,0.0
flow,9,2.25,lohc_outbound_rate_kg_per_h,551.0536192713628
flow,10,2.5,lohc_outbound_rate_kg_per_h,0.0
flow,11,2.75,lohc_outbound_rate_kg_per_h,551.0536192713628
flow,12,3.0,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,13,3.25,lohc_outbound_rate_kg_per_h,0.0
flow,14,3.5,lohc_outbound_rate_kg_per_h,149.9305798348524
flow,15,3.75,lohc_outbound_rate_kg_per_h,0.0
flow,16,4.0,lohc_outbound_rate_kg_per_h,0.0
flow,17,4.25,lohc_outbound_rate_kg_per_h,291.5185185185185
flow,18,4.5,lohc_outbound_rate_kg_per_h,0.0
flow,19,4.75,lohc_outbound_rate_kg_per_h,0.0
flow,20,5.0,lohc_outbound_rate_kg_per_h,0.0
flow,21,5.25,lohc_outbound_rate_kg_per_h,0.0
flow,22,5.5,lohc_outbound_rate_kg_per_h,0.0
flow,23,5.75,lohc_outbound_rate_kg_per_h,868.8888888888889
flow,24,6.0,lohc_outbound_rate_kg_per_h,0.0
flow,25,6.25,lohc_outbound_rate_kg_per_h,1089.2592592592594
flow,26,6.5,lohc_outbound_rate_kg_per_h,0.0
flow,27,6.75,lohc_outbound_rate_kg_per_h,0.0
flow,28,7.0,lohc_outbound_rate_kg_per_h,0.0
flow,29,7.25,lohc_outbound_rate_kg_per_h,0.0
flow,30,7.5,lohc_outbound_rate_kg_per_h,0.0
flow,31,7.75,lohc_outbound_rate_kg_per_h,0.0
flow,32,8.0,lohc_outbound_rate_kg_per_h,0.0
flow,33,8.25,lohc_outbound_rate_kg_per_h,0.0
flow,34,8.5,lohc_outbound_rate_kg_per_h,449.77777777777976
flow,35,8.75,lohc_outbound_rate_kg_per_h,0.0
flow,36,9.0,lohc_outbound_rate_kg_per_h,1089.2592592592594
flow,37,9.25,lohc_outbound_rate_kg_per_h,0.0
flow,38,9.5,lohc_outbound_rate_kg_per_h,0.0
flow,39,9.75,lohc_outbound_rate_kg_per_h,0.0
flow,40,10.0,lohc_outbound_rate_kg_per_h,0.0
flow,41,10.25,lohc_outbound_rate_kg_per_h,0.0
flow,42,10.5,lohc_outbound_rate_kg_per_h,0.0
flow,43,10.75,lohc_outbound_rate_kg_per_h,0.0
flow,44,11.0,lohc_outbound_rate_kg_per_h,0.0
flow,45,11.25,lohc_outbound_rate_kg_per_h,0.0
flow,46,11.5,lohc_outbound_rate_kg_per_h,0.0
flow,47,11.75,lohc_outbound_rate_kg_per_h,0.0
flow,48,12.0,lohc_outbound_rate_kg_per_h,715.8888888888889
flow,49,12.25,lohc_outbound_rate_kg_per_h,715.8888888888889
flow,50,12.5,lohc_outbound_rate_kg_per_h,0.0
flow,51,12.75,lohc_outbound_rate_kg_per_h,0.0
flow,52,13.0,lohc_outbound_rate_kg_per_h,0.0
flow,53,13.25,lohc_outbound_rate_kg_per_h,495.5185185185184
flow,54,13.5,lohc_outbound_rate_kg_per_h,495.5185185185184
flow,55,13.75,lohc_outbound_rate_kg_per_h,423.3333333333365
flow,56,14.0,lohc_outbound_rate_kg_per_h,0.0
flow,57,14.25,lohc_outbound_rate_kg_per_h,0.0
flow,58,14.5,lohc_outbound_rate_kg_per_h,0.0
flow,59,14.75,lohc_outbound_rate_kg_per_h,0.0
flow,60,15.0,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,61,15.25,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,62,15.5,lohc_outbound_rate_kg_per_h,0.0
flow,63,15.75,lohc_outbound_rate_kg_per_h,0.0
flow,64,16.0,lohc_outbound_rate_kg_per_h,0.0
flow,65,16.25,lohc_outbound_rate_kg_per_h,0.0
flow,66,16.5,lohc_outbound_rate_kg_per_h,0.0
flow,67,16.75,lohc_outbound_rate_kg_per_h,0.0
flow,68,17.0,lohc_outbound_rate_kg_per_h,0.0
flow,69,17.25,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,70,17.5,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,71,17.75,lohc_outbound_rate_kg_per_h,0.0
flow,72,18.0,lohc_outbound_rate_kg_per_h,0.0
flow,73,18.25,lohc_outbound_rate_kg_per_h,0.0
flow,74,18.5,lohc_outbound_rate_kg_per_h,0.0
flow,75,18.75,lohc_outbound_rate_kg_per_h,0.0
flow,76,19.0,lohc_outbound_rate_kg_per_h,0.0
flow,77,19.25,lohc_outbound_rate_kg_per_h,0.0
flow,78,19.5,lohc_outbound_rate_kg_per_h,0.0
flow,79,19.75,lohc_outbound_rate_kg_per_h,0.0
flow,80,20.0,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,81,20.25,lohc_outbound_rate_kg_per_h,0.0
flow,82,20.5,lohc_outbound_rate_kg_per_h,0.0
flow,83,20.75,lohc_outbound_rate_kg_per_h,0.0
flow,84,21.0,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,85,21.25,lohc_outbound_rate_kg_per_h,0.0
flow,86,21.5,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,87,21.75,lohc_outbound_rate_kg_per_h,0.0
flow,88,22.0,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,89,22.25,lohc_outbound_rate_kg_per_h,0.0
flow,90,22.5,lohc_outbound_rate_kg_per_h,0.0
flow,91,22.75,lohc_outbound_rate_kg_per_h,0.0
flow,92,23.0,lohc_outbound_rate_kg_per_h,648.5185185185184
flow,93,23.25,lohc_outbound_rate_kg_per_h,0.0
flow,94,23.5,lohc_outbound_rate_kg_per_h,0.0
flow,95,23.75,lohc_outbound_rate_kg_per_h,0.0
state,0,0.0,hydrogen_inventory_kg,1150.0
state,1,0.25,hydrogen_inventory_kg,1183.0497005392344
state,2,0.5,hydrogen_inventory_kg,1170.0011184920058
state,3,0.75,hydrogen_inventory_kg,1171.8459175258583
state,4,1.0,hydrogen_inventory_kg,1187.0434030461977
state,5,1.25,hydrogen_inventory_kg,1207.8901020800497
state,6,1.5,hydrogen_inventory_kg,1208.45098895174
state,7,1.75,hydrogen_inventory_kg,1213.3771771747818
state,8,2.0,hydrogen_inventory_kg,1223.9525789113368
state,9,2.25,hydrogen_inventory_kg,1240.433976593838
state,10,2.5,hydrogen_inventory_kg,1255.6314621141769
state,11,2.75,hydrogen_inventory_kg,1293.1690192561375
state,12,3.0,hydrogen_inventory_kg,1345.3431750467469
state,13,3.25,hydrogen_inventory_kg,1393.9223767833018
state,14,3.5,hydrogen_inventory_kg,1416.309770411749
state,15,3.75,hydrogen_inventory_kg,1424.5741302564122
state,16,4.0,hydrogen_inventory_kg,1427.4460590199944
state,17,4.25,hydrogen_inventory_kg,1438.278243188982
state,18,4.5,hydrogen_inventory_kg,1460.4088543849966
state,19,4.75,hydrogen_inventory_kg,1254.3522581632644
state,20,5.0,hydrogen_inventory_kg,1285.3005813844447
state,21,5.25,hydrogen_inventory_kg,1306.4911721731928
state,22,5.5,hydrogen_inventory_kg,1328.1953278268056
state,23,5.75,hydrogen_inventory_kg,1345.0206172642022
state,24,6.0,hydrogen_inventory_kg,1363.1298188637609
state,25,6.25,hydrogen_inventory_kg,1374.305894787644
state,26,6.5,hydrogen_inventory_kg,1381.1166693601758
state,27,6.75,hydrogen_inventory_kg,1387.1570966354104
state,28,7.0,hydrogen_inventory_kg,1389.3457874241583
state,29,7.25,hydrogen_inventory_kg,1391.7912606453388
state,30,7.5,hydrogen_inventory_kg,1392.439256839492
state,31,7.75,hydrogen_inventory_kg,1400.020378709321
state,32,8.0,hydrogen_inventory_kg,1404.2633289575283
state,33,8.25,hydrogen_inventory_kg,1412.3580156922224
state,34,8.5,hydrogen_inventory_kg,1420.4527024269164
state,35,8.75,hydrogen_inventory_kg,1425.7227824048534
state,36,9.0,hydrogen_inventory_kg,1428.4250380584665
state,37,9.25,hydrogen_inventory_kg,1430.8705112796467
state,38,9.5,hydrogen_inventory_kg,1437.1677209873135
state,39,9.75,hydrogen_inventory_kg,1450.398056370656
state,40,10.0,hydrogen_inventory_kg,1481.8599444567014
state,41,10.25,hydrogen_inventory_kg,1509.2133136238278
state,42,10.5,hydrogen_inventory_kg,1523.9843436017647
state,43,10.75,hydrogen_inventory_kg,1536.44433168781
state,44,11.0,hydrogen_inventory_kg,1544.539018422504
state,45,11.25,hydrogen_inventory_kg,1556.7422240761166
state,46,11.5,hydrogen_inventory_kg,1569.4589945945943
state,47,11.75,hydrogen_inventory_kg,1580.1215056536123
state,48,12.0,hydrogen_inventory_kg,1591.0407991450631
state,49,12.25,hydrogen_inventory_kg,1481.5653725041363
state,50,12.5,hydrogen_inventory_kg,1360.0211715388857
state,51,12.75,hydrogen_inventory_kg,1241.3015773303912
state,52,13.0,hydrogen_inventory_kg,1115.9056398786538
state,53,13.25,hydrogen_inventory_kg,989.7393551296192
state,54,13.5,hydrogen_inventory_kg,865.8841122724763
state,55,13.75,hydrogen_inventory_kg,742.5424342801982
state,56,14.0,hydrogen_inventory_kg,736.2573047986758
state,57,14.25,hydrogen_inventory_kg,725.8636563982346
state,58,14.5,hydrogen_inventory_kg,710.8479242140095
state,59,14.75,hydrogen_inventory_kg,694.8050623000547
state,60,15.0,hydrogen_inventory_kg,676.9647233590729
state,61,15.25,hydrogen_inventory_kg,662.2057736072802
state,62,15.5,hydrogen_inventory_kg,645.6493468284611
state,63,15.75,hydrogen_inventory_kg,510.4956769442912
state,64,16.0,hydrogen_inventory_kg,500.8723758411473
state,65,16.25,hydrogen_inventory_kg,487.91090311638175
state,66,16.5,hydrogen_inventory_kg,477.7740371483729
state,67,16.75,hydrogen_inventory_kg,466.8668238830668
state,68,17.0,hydrogen_inventory_kg,456.9867403474904
state,69,17.25,hydrogen_inventory_kg,444.7956149200221
state,70,17.5,hydrogen_inventory_kg,433.888401654716
state,71,17.75,hydrogen_inventory_kg,422.7244059569774
state,72,18.0,hydrogen_inventory_kg,408.9925859349146
state,73,18.25,hydrogen_inventory_kg,393.20650645339225
state,74,18.5,hydrogen_inventory_kg,379.9882512961942
state,75,18.75,hydrogen_inventory_kg,370.8785150579152
state,76,19.0,hydrogen_inventory_kg,358.94417206287926
state,77,19.25,hydrogen_inventory_kg,351.6319128516272
state,78,19.5,hydrogen_inventory_kg,344.0628712079427
state,79,19.75,hydrogen_inventory_kg,335.72348226696084
state,80,20.0,hydrogen_inventory_kg,333.0333068394926
state,81,20.25,hydrogen_inventory_kg,327.00495979040267
state,82,20.5,hydrogen_inventory_kg,320.97661274131275
state,83,20.75,hydrogen_inventory_kg,325.73312785438503
state,84,21.0,hydrogen_inventory_kg,344.6126767512411
state,85,21.25,hydrogen_inventory_kg,366.3168324048539
state,86,21.5,hydrogen_inventory_kg,382.3717745449532
state,87,21.75,hydrogen_inventory_kg,383.276553171539
state,88,22.0,hydrogen_inventory_kg,385.2084615278544
state,89,22.25,hydrogen_inventory_kg,393.0463658301159
state,90,22.5,hydrogen_inventory_kg,399.8571404026476
state,91,22.75,hydrogen_inventory_kg,403.0729609211252
state,92,23.0,hydrogen_inventory_kg,412.45155981798126
state,93,23.25,hydrogen_inventory_kg,419.7758992553778
state,94,23.5,hydrogen_inventory_kg,413.2339873414231
state,95,23.75,hydrogen_inventory_kg,399.5021673193602
state,96,24.0,hydrogen_inventory_kg,385.0
state,0,0.0,lohc_inventory_kg,680.0
state,1,0.25,lohc_inventory_kg,712.667706325203
state,2,0.5,lohc_inventory_kg,745.3354126504059
state,3,0.75,lohc_inventory_kg,778.0031189756089
state,4,1.0,lohc_inventory_kg,810.6708253008119
state,5,1.25,lohc_inventory_kg,843.3385316260149
state,6,1.5,lohc_inventory_kg,876.0062379512178
state,7,1.75,lohc_inventory_kg,908.6739442764208
state,8,2.0,lohc_inventory_kg,941.3416506016238
state,9,2.25,lohc_inventory_kg,974.0093569268269
state,10,2.5,lohc_inventory_kg,868.9136584341891
state,11,2.75,lohc_inventory_kg,901.581364759392
state,12,3.0,lohc_inventory_kg,796.4856662667544
state,13,3.25,lohc_inventory_kg,667.0237429623277
state,14,3.5,lohc_inventory_kg,699.6914492875306
state,15,3.75,lohc_inventory_kg,694.8765106540205
state,16,4.0,lohc_inventory_kg,727.5442169792235
state,17,4.25,lohc_inventory_kg,760.2119233044265
state,18,4.5,lohc_inventory_kg,719.9999999999998
state,19,4.75,lohc_inventory_kg,969.9999999999998
state,20,5.0,lohc_inventory_kg,990.0
state,21,5.25,lohc_inventory_kg,1010.0
state,22,5.5,lohc_inventory_kg,1030.0
state,23,5.75,lohc_inventory_kg,1050.0
state,24,6.0,lohc_inventory_kg,852.7777777777777
state,25,6.25,lohc_inventory_kg,872.7777777777775
state,26,6.5,lohc_inventory_kg,620.4629629629627
state,27,6.75,lohc_inventory_kg,640.4629629629628
state,28,7.0,lohc_inventory_kg,660.4629629629628
state,29,7.25,lohc_inventory_kg,680.4629629629628
state,30,7.5,lohc_inventory_kg,700.4629629629629
state,31,7.75,lohc_inventory_kg,720.4629629629629
state,32,8.0,lohc_inventory_kg,740.462962962963
state,33,8.25,lohc_inventory_kg,760.462962962963
state,34,8.5,lohc_inventory_kg,780.462962962963
state,35,8.75,lohc_inventory_kg,688.0185185185181
state,36,9.0,lohc_inventory_kg,708.0185185185182
state,37,9.25,lohc_inventory_kg,455.70370370370347
state,38,9.5,lohc_inventory_kg,475.7037037037034
state,39,9.75,lohc_inventory_kg,495.7037037037034
state,40,10.0,lohc_inventory_kg,515.7037037037035
state,41,10.25,lohc_inventory_kg,535.7037037037034
state,42,10.5,lohc_inventory_kg,555.7037037037035
state,43,10.75,lohc_inventory_kg,575.7037037037035
state,44,11.0,lohc_inventory_kg,595.7037037037036
state,45,11.25,lohc_inventory_kg,615.7037037037036
state,46,11.5,lohc_inventory_kg,635.7037037037036
state,47,11.75,lohc_inventory_kg,655.7037037037037
state,48,12.0,lohc_inventory_kg,675.7037037037037
state,49,12.25,lohc_inventory_kg,636.7314814814815
state,50,12.5,lohc_inventory_kg,597.7592592592594
state,51,12.75,lohc_inventory_kg,737.7592592592592
state,52,13.0,lohc_inventory_kg,877.7592592592592
state,53,13.25,lohc_inventory_kg,1017.7592592592592
state,54,13.5,lohc_inventory_kg,1033.8796296296296
state,55,13.75,lohc_inventory_kg,1050.0
state,56,14.0,lohc_inventory_kg,964.1666666666658
state,57,14.25,lohc_inventory_kg,984.1666666666658
state,58,14.5,lohc_inventory_kg,1004.166666666666
state,59,14.75,lohc_inventory_kg,1024.1666666666658
state,60,15.0,lohc_inventory_kg,1044.166666666666
state,61,15.25,lohc_inventory_kg,902.0370370370364
state,62,15.5,lohc_inventory_kg,759.9074074074063
state,63,15.75,lohc_inventory_kg,899.9074074074063
state,64,16.0,lohc_inventory_kg,919.9074074074064
state,65,16.25,lohc_inventory_kg,939.9074074074064
state,66,16.5,lohc_inventory_kg,959.9074074074064
state,67,16.75,lohc_inventory_kg,979.9074074074064
state,68,17.0,lohc_inventory_kg,999.9074074074064
state,69,17.25,lohc_inventory_kg,1019.9074074074064
state,70,17.5,lohc_inventory_kg,877.7777777777769
state,71,17.75,lohc_inventory_kg,735.6481481481474
state,72,18.0,lohc_inventory_kg,755.6481481481474
state,73,18.25,lohc_inventory_kg,775.6481481481475
state,74,18.5,lohc_inventory_kg,795.6481481481475
state,75,18.75,lohc_inventory_kg,815.6481481481475
state,76,19.0,lohc_inventory_kg,835.6481481481476
state,77,19.25,lohc_inventory_kg,855.6481481481476
state,78,19.5,lohc_inventory_kg,875.6481481481477
state,79,19.75,lohc_inventory_kg,895.6481481481477
state,80,20.0,lohc_inventory_kg,915.6481481481476
state,81,20.25,lohc_inventory_kg,773.5185185185181
state,82,20.5,lohc_inventory_kg,793.5185185185182
state,83,20.75,lohc_inventory_kg,813.5185185185182
state,84,21.0,lohc_inventory_kg,833.5185185185182
state,85,21.25,lohc_inventory_kg,691.3888888888887
state,86,21.5,lohc_inventory_kg,711.3888888888888
state,87,21.75,lohc_inventory_kg,569.2592592592592
state,88,22.0,lohc_inventory_kg,589.2592592592592
state,89,22.25,lohc_inventory_kg,447.1296296296297
state,90,22.5,lohc_inventory_kg,467.1296296296296
state,91,22.75,lohc_inventory_kg,487.1296296296296
state,92,23.0,lohc_inventory_kg,507.1296296296296
state,93,23.25,lohc_inventory_kg,365.00000000000006
state,94,23.5,lohc_inventory_kg,385.00000000000006
state,95,23.75,lohc_inventory_kg,405.0
state,96,24.0,lohc_inventory_kg,425.0
